sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,domainId,mappingType,comment,createdBy,createdOn,assignedReviewer,ADD_INFO:sourceConceptId,ADD_INFO:sourceConceptClass,ADD_INFO:sourceDomain,ADD_INFO:sourceValidStartDate,ADD_INFO:sourceValidEndDate,ADD_INFO:sourceParents,ADD_INFO:sourceParentVocabulary,ADD_INFO:sourceName_fi,ADD_INFO:validationMessages,ADD_INFO:autoUpdatingInfo
T1X000 | M98633,SOFT TISSUE | CHRONIC MYELOPROLIFERATIVE DISEASE,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37151854,Chronic myeloid leukemia,Observation,MAPS_TO,,,0,,2001428048,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4272001 to 37151854 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Chronic myeloid leukemia"
T56000 | M98633,LIVER / LIVER NOS | CHRONIC MYELOPROLIFERATIVE DISEASE / CHRONIC MYELOID LEUKEMIA,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37151854,Chronic myeloid leukemia,Observation,MAPS_TO,,,0,,2001428049,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4272001 to 37151854 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Chronic myeloid leukemia"
TX2000 | M98633,BRAIN | CHRONIC MYELOPROLIFERATIVE DISEASE,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37151854,Chronic myeloid leukemia,Observation,MAPS_TO,,,0,,2001428050,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4272001 to 37151854 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Chronic myeloid leukemia"
T06002 | M99603,"BONE MARROW, ILIAC CREST | MYELOPROLIFERATIVE DISEASE, ACUTE",-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,607982,Myeloproliferative neoplasm,Observation,MAPS_TO,,,0,,2001428062,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4029667 to 607982 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Myeloproliferative neoplasm"
T00010 | M99701,BODY AS A WHOLE | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428063,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T02000 | M99701,SKIN | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428064,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T05100 | M99701,LYMPHOID TISSUE | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428065,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T07000 | M99701,SPLEEN | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428066,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T08000 | M99701,LYMPH NODE | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428067,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T23000 | M99701,NASOPHARYNX | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428068,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T26000 | M99701,BRONCHUS | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428069,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T28000 | M99701,LUNG | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428070,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T50500 | M99701,INTESTINE | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428071,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T56000 | M99701,LIVER | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428072,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T61100 | M99701,TONSIL | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428073,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T63000 | M99701,STOMACH | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428074,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T65100 | M99701,JEJUNUM | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428075,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T66000 | M99701,APPENDIX | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428076,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T67000 | M99701,COLON | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428077,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T71000 | M99701,KIDNEY | POSTTRANSPLANT LYMPHOPROLIFERATIVE DISORDER,-1,,0,APPROVED,UNREVIEWED,Automatic update,1743070662000,37156125,Lymphoproliferation of uncertain behavior,Observation,MAPS_TO,,,0,,2001428078,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2025-03-27 | conceptId changed from 4223853 to 37156125 based on relationship :Maps to, does not need reviewing | conceptName changed from Unmapped to Lymphoproliferation of uncertain behavior"
T79400 | M36500,SCROTUM | EDEMA,-1,,0,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4175215,,0,,2001400421,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2026-03-24 | conceptId 4175215 could not be updated automatically, remapping needed | 2025-10-01 | conceptId 4175215 could not be updated automatically, remapping needed | 2025-09-30 | conceptId 4175215 could not be updated automatically, remapping needed | 2025-05-19 | conceptId 4175215 could not be updated automatically, remapping needed | 2025-03-27 | conceptId 4175215 could not be updated automatically, remapping needed"
TY8700 | M76120,"HAND / HAND NOS | DUPUYTREN'S CONTRACTURE / FIBROMATOSIS, DUPUYTREN'S NOS / DUPUYTREN'S CONTRACTURE NOS",-1,,0,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 36717288,,0,,2001400512,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2026-03-24 | conceptId 36717288 could not be updated automatically, remapping needed | 2025-10-01 | conceptId 36717288 could not be updated automatically, remapping needed | 2025-09-30 | conceptId 36717288 could not be updated automatically, remapping needed | 2025-05-19 | conceptId 36717288 could not be updated automatically, remapping needed | 2025-03-27 | conceptId 36717288 could not be updated automatically, remapping needed"
T21000 | M36380,NOSE NOS | CRUST NOS,-1,,0,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4063703,,0,,2001401077,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2026-03-24 | conceptId 4063703 could not be updated automatically, remapping needed | 2025-10-01 | conceptId 4063703 could not be updated automatically, remapping needed | 2025-09-30 | conceptId 4063703 could not be updated automatically, remapping needed | 2025-05-19 | conceptId 4063703 could not be updated automatically, remapping needed | 2025-03-27 | conceptId 4063703 could not be updated automatically, remapping needed"
T21010 | M36500,MUCOUS MEMBRANE OF NOSE | EDEMA,-1,,0,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4039283,,0,,2001401099,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2026-03-24 | conceptId 4039283 could not be updated automatically, remapping needed | 2025-10-01 | conceptId 4039283 could not be updated automatically, remapping needed | 2025-09-30 | conceptId 4039283 could not be updated automatically, remapping needed | 2025-05-19 | conceptId 4039283 could not be updated automatically, remapping needed | 2025-03-27 | conceptId 4039283 could not be updated automatically, remapping needed"
T55000 | M30000,SALIVARY GLAND | CALCULUS,-1,,0,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,,MAPS_TO,Invalid existing target: 4057141,,0,,2001404237,SNOMED2fi Level 0,Condition,1970-01-01,2099-12-31,,,,,"2026-03-24 | conceptId 4057141 could not be updated automatically, remapping needed | 2025-10-01 | conceptId 4057141 could not be updated automatically, remapping needed | 2025-09-30 | conceptId 4057141 could not be updated automatically, remapping needed | 2025-05-19 | conceptId 4057141 could not be updated automatically, remapping needed | 2025-03-27 | conceptId 4057141 could not be updated automatically, remapping needed"
