source_vocabulary_id,source_code,n_events,n_persons
VNRfi,380240,399,199
VNRfi,557896,436,199
VNRfi,001304,3344,199
VNRfi,085258,597,199
VNRfi,203612,253,199
VNRfi,431676,245,199
VNRfi,087544,215,199
VNRfi,461423,312,199
VNRfi,133315,357,199
VNRfi,075064,1675,199
VNRfi,428658,466,199
VNRfi,064271,486,198
VNRfi,122610,321,198
VNRfi,128736,252,198
VNRfi,155556,2424,198
VNRfi,096008,304,198
VNRfi,404012,251,198
VNRfi,086389,548,198
VNRfi,014004,375,198
VNRfi,810295,601,198
VNRfi,561907,409,198
VNRfi,145209,347,198
VNRfi,395103,905,198
VNRfi,128138,370,198
VNRfi,119068,448,197
VNRfi,394288,224,197
VNRfi,031567,809,197
VNRfi,435441,4035,197
VNRfi,389247,240,197
VNRfi,503292,1031,197
VNRfi,022240,294,197
VNRfi,526368,2355,197
VNRfi,456491,2794,196
VNRfi,005853,352,196
VNRfi,000885,216,196
VNRfi,061561,2539,196
VNRfi,9281082,540,196
VNRfi,589457,2547,196
VNRfi,090158,750,196
VNRfi,416818,436,196
VNRfi,062007,494,196
VNRfi,470471,982,195
VNRfi,540248,378,195
VNRfi,086641,821,195
VNRfi,410458,234,195
VNRfi,585422,231,195
VNRfi,084696,2166,195
VNRfi,515817,360,195
VNRfi,521054,202,195
VNRfi,056423,591,195
VNRfi,426221,1092,195
VNRfi,173765,295,195
VNRfi,054760,416,195
VNRfi,155408,469,195
VNRfi,430141,292,195
VNRfi,1944735,1675,195
VNRfi,055905,497,194
VNRfi,092517,486,194
VNRfi,374157,456,194
VNRfi,021910,660,194
VNRfi,419291,861,194
VNRfi,564955,1689,194
VNRfi,162441,1354,194
VNRfi,119065,197,194
VNRfi,023987,222,194
VNRfi,218453,430,194
VNRfi,236489,314,194
VNRfi,019196,266,194
VNRfi,076106,1940,194
VNRfi,533513,213,194
VNRfi,032124,1172,194
VNRfi,568787,530,194
VNRfi,196109,713,193
VNRfi,024426,277,193
VNRfi,493938,342,193
VNRfi,540484,199,193
VNRfi,010290,1353,193
VNRfi,069078,291,193
VNRfi,003534,403,193
VNRfi,482555,312,193
VNRfi,124388,222,193
VNRfi,519779,412,193
VNRfi,129718,441,193
VNRfi,087539,646,193
VNRfi,024963,666,193
VNRfi,119251,306,192
VNRfi,151640,480,192
VNRfi,333521,724,192
VNRfi,019987,430,192
VNRfi,461764,430,192
VNRfi,476462,2466,192
VNRfi,547794,212,192
VNRfi,587188,209,192
VNRfi,515387,961,192
VNRfi,023103,450,192
VNRfi,407171,246,192
VNRfi,189381,198,192
VNRfi,522938,201,192
VNRfi,154547,333,191
VNRfi,059059,407,191
VNRfi,556001,464,191
VNRfi,001980,375,191
VNRfi,590176,1973,191
VNRfi,021945,203,191
VNRfi,103042,264,191
VNRfi,001574,1082,191
VNRfi,010025,230,191
VNRfi,023766,222,191
VNRfi,416072,465,191
VNRfi,133607,511,191
VNRfi,034977,206,190
VNRfi,488063,5457,190
VNRfi,137437,622,190
VNRfi,080544,1114,190
VNRfi,040159,252,190
VNRfi,094296,1558,190
VNRfi,525030,578,190
VNRfi,383837,830,190
VNRfi,058453,245,190
VNRfi,173460,782,190
VNRfi,053842,335,189
VNRfi,137635,2791,189
VNRfi,081840,316,189
VNRfi,093827,2561,189
VNRfi,166086,964,189
VNRfi,590881,332,189
VNRfi,006976,198,189
VNRfi,163751,640,189
VNRfi,015806,192,189
VNRfi,536052,1798,189
VNRfi,185827,1023,189
VNRfi,025104,1091,188
VNRfi,105739,247,188
VNRfi,872507,335,188
VNRfi,011518,617,188
VNRfi,546270,265,188
VNRfi,020107,319,188
VNRfi,423004,261,188
VNRfi,158924,332,188
VNRfi,543249,648,188
VNRfi,038463,211,188
VNRfi,541490,2203,188
VNRfi,135262,1061,187
VNRfi,431569,277,187
VNRfi,008425,1304,187
VNRfi,462390,762,187
VNRfi,537209,762,187
VNRfi,461996,2102,187
VNRfi,010201,203,187
VNRfi,547877,321,187
VNRfi,466177,472,187
VNRfi,032839,1019,187
VNRfi,194266,275,187
VNRfi,516182,562,186
VNRfi,486624,5463,186
VNRfi,009086,329,186
VNRfi,017745,248,186
VNRfi,2379287,339,186
VNRfi,069224,343,186
VNRfi,495937,485,186
VNRfi,592751,817,186
VNRfi,020912,199,186
VNRfi,068741,186,186
VNRfi,001446,209,186
VNRfi,589302,507,186
VNRfi,044112,232,186
VNRfi,018568,485,186
VNRfi,047501,321,186
VNRfi,870402,666,186
VNRfi,398180,241,186
VNRfi,025403,1017,186
VNRfi,588038,471,186
VNRfi,428579,523,186
VNRfi,009287,585,186
VNRfi,499473,512,185
VNRfi,022973,231,185
VNRfi,041232,246,185
VNRfi,519652,688,185
VNRfi,1277672,495,185
VNRfi,023102,394,185
VNRfi,054784,252,185
VNRfi,055119,540,185
VNRfi,177592,275,185
VNRfi,381137,203,185
VNRfi,490681,377,185
VNRfi,086114,393,185
VNRfi,015652,1153,185
VNRfi,112458,884,185
VNRfi,050765,1378,185
VNRfi,006988,3156,185
VNRfi,181925,776,185
VNRfi,102370,2736,185
VNRfi,531755,203,185
VNRfi,001618,327,184
VNRfi,043148,319,184
VNRfi,454335,1255,184
VNRfi,584805,804,184
VNRfi,018501,218,184
VNRfi,168241,208,184
VNRfi,439155,255,184
VNRfi,095968,293,184
VNRfi,033688,950,184
VNRfi,593751,278,184
VNRfi,126946,243,184
VNRfi,047645,339,184
VNRfi,067025,196,183
VNRfi,521507,2324,183
VNRfi,404325,3641,183
VNRfi,099881,851,183
VNRfi,183541,615,183
VNRfi,054866,308,183
VNRfi,153960,582,183
VNRfi,025205,829,183
VNRfi,0322764,232,183
VNRfi,544210,1664,183
VNRfi,011885,623,183
VNRfi,491848,390,183
VNRfi,087298,505,183
VNRfi,531178,760,183
VNRfi,125804,1267,183
VNRfi,092866,196,183
VNRfi,569152,2147,183
VNRfi,437518,3356,183
VNRfi,024365,272,183
VNRfi,467712,522,183
VNRfi,010927,211,183
VNRfi,473843,1775,183
VNRfi,133694,395,182
VNRfi,479448,510,182
VNRfi,165196,263,182
VNRfi,099801,1332,182
VNRfi,049524,330,182
VNRfi,575241,986,182
VNRfi,038315,1399,182
VNRfi,107685,468,182
VNRfi,466342,203,181
VNRfi,083191,227,181
VNRfi,441933,419,181
VNRfi,053309,926,181
VNRfi,000582,366,181
VNRfi,557959,283,181
VNRfi,898361,1965,181
VNRfi,592937,821,180
VNRfi,502020,424,180
VNRfi,005784,389,180
VNRfi,092416,449,180
VNRfi,374272,1121,180
VNRfi,073669,261,180
VNRfi,570838,425,180
VNRfi,091108,321,180
VNRfi,023742,199,179
VNRfi,591974,463,179
VNRfi,104656,202,179
VNRfi,591982,862,179
VNRfi,011106,356,179
VNRfi,057527,963,179
VNRfi,569786,252,179
VNRfi,530109,336,179
VNRfi,019493,421,179
VNRfi,450861,352,179
VNRfi,403980,590,179
VNRfi,578031,322,179
VNRfi,520049,206,179
VNRfi,015521,455,179
VNRfi,034317,218,179
VNRfi,000145,1447,179
VNRfi,169495,1951,178
VNRfi,863027,241,178
VNRfi,455519,204,178
VNRfi,470377,185,178
VNRfi,006764,535,178
VNRfi,014748,430,178
VNRfi,465906,315,178
VNRfi,018486,939,178
VNRfi,558569,188,178
VNRfi,470922,205,178
VNRfi,2169761,265,178
VNRfi,005347,375,178
VNRfi,046842,401,178
VNRfi,104449,1103,178
VNRfi,004385,343,178
VNRfi,123356,190,177
VNRfi,580456,776,177
VNRfi,598429,437,177
VNRfi,009079,486,177
VNRfi,218479,233,177
VNRfi,102368,237,177
VNRfi,066396,264,177
VNRfi,042482,364,177
VNRfi,074024,635,177
VNRfi,810300,768,177
VNRfi,521944,260,177
VNRfi,397053,423,177
VNRfi,575068,1116,177
VNRfi,093352,759,177
VNRfi,027976,1685,177
VNRfi,461939,367,177
VNRfi,018608,1147,176
VNRfi,045963,556,176
VNRfi,568748,976,176
VNRfi,020181,290,176
VNRfi,026294,554,176
VNRfi,086437,244,176
VNRfi,173732,580,176
VNRfi,535310,189,176
VNRfi,535617,200,176
VNRfi,110362,302,176
VNRfi,013730,2254,176
VNRfi,007302,1010,176
VNRfi,466649,1030,175
VNRfi,027454,195,175
VNRfi,139495,372,175
VNRfi,051395,1307,175
VNRfi,195008,401,175
VNRfi,540578,355,175
VNRfi,382620,450,175
VNRfi,584862,229,175
VNRfi,119237,281,175
VNRfi,561340,483,175
VNRfi,593747,270,175
VNRfi,083535,1080,175
VNRfi,429955,878,175
VNRfi,093406,351,175
VNRfi,587574,442,175
VNRfi,542977,784,175
VNRfi,136606,288,175
VNRfi,014593,948,175
VNRfi,519660,723,175
VNRfi,499142,253,175
VNRfi,072028,303,174
VNRfi,035543,1673,174
VNRfi,896563,1005,174
VNRfi,586065,872,174
VNRfi,547203,800,174
VNRfi,425102,219,174
VNRfi,110544,198,174
VNRfi,094287,1053,174
VNRfi,083233,413,174
VNRfi,135194,1244,174
VNRfi,532763,255,174
VNRfi,583096,511,174
VNRfi,175794,307,174
VNRfi,1088699,417,174
VNRfi,022185,462,174
VNRfi,185728,226,174
VNRfi,057992,236,174
VNRfi,547893,341,174
VNRfi,380014,245,173
VNRfi,9231890,280,173
VNRfi,549619,265,173
VNRfi,166686,497,173
VNRfi,088736,219,173
VNRfi,492253,761,173
VNRfi,021999,3132,173
VNRfi,484777,247,173
VNRfi,1.14E6,229,173
VNRfi,054950,877,172
VNRfi,580155,509,172
VNRfi,104649,174,172
VNRfi,037630,474,172
VNRfi,985382,224,172
VNRfi,058609,1185,172
VNRfi,096342,372,172
VNRfi,074243,996,172
VNRfi,569764,1594,172
VNRfi,410082,257,172
VNRfi,090205,239,172
VNRfi,020093,568,172
VNRfi,001340,297,172
VNRfi,023419,885,172
VNRfi,000147,290,171
VNRfi,167763,355,171
VNRfi,140840,416,171
VNRfi,009591,2684,171
VNRfi,406389,2182,171
VNRfi,063586,241,171
VNRfi,002647,663,171
VNRfi,167961,245,171
VNRfi,046078,255,171
VNRfi,031452,388,171
VNRfi,122705,995,171
VNRfi,027017,1245,171
VNRfi,139316,719,171
VNRfi,139022,206,171
VNRfi,194839,200,171
VNRfi,444921,254,171
VNRfi,566478,1019,170
VNRfi,437442,381,170
VNRfi,165043,710,170
VNRfi,446554,757,170
VNRfi,117630,315,170
VNRfi,586032,271,170
VNRfi,482603,917,170
VNRfi,466313,327,170
VNRfi,485525,276,170
VNRfi,142480,754,170
VNRfi,137620,186,170
VNRfi,008474,1493,170
VNRfi,066662,463,170
VNRfi,050035,2071,170
VNRfi,448432,331,170
VNRfi,023538,381,170
VNRfi,065651,319,169
VNRfi,465559,198,169
VNRfi,019630,344,169
VNRfi,373566,218,169
VNRfi,011286,184,169
VNRfi,569876,456,169
VNRfi,569418,394,169
VNRfi,124289,1660,169
VNRfi,079900,238,169
VNRfi,066424,388,169
VNRfi,021929,262,169
VNRfi,047842,384,169
VNRfi,125013,387,169
VNRfi,002294,466,169
VNRfi,473706,442,169
VNRfi,041237,193,169
VNRfi,111163,360,169
VNRfi,464591,178,169
VNRfi,481345,3360,169
VNRfi,020128,244,169
VNRfi,153213,211,169
VNRfi,014791,350,169
VNRfi,597889,1399,169
VNRfi,197058,347,169
VNRfi,049103,1401,169
VNRfi,448052,172,168
VNRfi,077994,1061,168
VNRfi,166633,227,168
VNRfi,199760,952,168
VNRfi,036061,724,168
VNRfi,128339,202,168
VNRfi,056937,1002,168
VNRfi,177251,570,168
VNRfi,020882,175,168
VNRfi,120420,256,168
VNRfi,425326,271,168
VNRfi,120550,178,168
VNRfi,549899,259,167
VNRfi,035068,212,167
VNRfi,428489,2635,167
VNRfi,451385,362,167
VNRfi,100690,449,167
VNRfi,467498,1492,167
VNRfi,500049,229,167
VNRfi,022924,540,167
VNRfi,590593,619,167
VNRfi,158850,581,167
VNRfi,175432,484,167
VNRfi,144165,373,167
VNRfi,025742,613,167
VNRfi,014760,184,167
VNRfi,371830,893,167
VNRfi,536763,302,167
VNRfi,165229,316,167
VNRfi,012564,171,167
VNRfi,404709,306,167
VNRfi,059660,417,166
VNRfi,098784,726,166
VNRfi,899120,235,166
VNRfi,115018,561,166
VNRfi,522427,2009,166
VNRfi,023412,1055,166
VNRfi,174953,587,166
VNRfi,194209,306,166
VNRfi,556258,182,166
VNRfi,405794,1099,166
VNRfi,042031,335,166
VNRfi,544239,198,166
VNRfi,117010,221,166
VNRfi,102814,370,166
VNRfi,065565,2883,166
VNRfi,498295,551,166
VNRfi,074005,479,166
VNRfi,425680,693,166
VNRfi,486271,672,166
VNRfi,040204,194,166
VNRfi,107854,741,165
VNRfi,479260,1319,165
VNRfi,098486,363,165
VNRfi,030914,248,165
VNRfi,071701,278,165
VNRfi,019346,284,165
VNRfi,105776,2110,165
VNRfi,882886,300,165
VNRfi,053819,398,165
VNRfi,560527,1021,165
VNRfi,438879,174,165
VNRfi,151001,801,165
VNRfi,475076,378,165
VNRfi,453891,868,164
VNRfi,017876,370,164
VNRfi,054335,501,164
VNRfi,541037,1919,164
VNRfi,881524,402,164
VNRfi,440405,318,164
VNRfi,559013,284,164
VNRfi,069116,383,164
VNRfi,019096,292,164
VNRfi,016400,459,164
VNRfi,422135,604,163
VNRfi,466487,1289,163
VNRfi,112056,1043,163
VNRfi,394691,1756,163
VNRfi,088293,271,163
VNRfi,010017,286,163
VNRfi,008098,243,163
VNRfi,870709,225,163
VNRfi,387068,423,163
VNRfi,065409,210,163
VNRfi,022933,219,162
VNRfi,090051,171,162
VNRfi,489872,203,162
VNRfi,030473,257,162
VNRfi,547901,311,162
VNRfi,138706,209,162
VNRfi,451401,511,162
VNRfi,085637,840,162
VNRfi,536102,209,162
VNRfi,423293,1646,162
VNRfi,497735,590,162
VNRfi,131557,414,162
VNRfi,465567,297,162
VNRfi,108841,403,162
VNRfi,125706,334,162
VNRfi,165964,204,161
VNRfi,104623,586,161
VNRfi,101941,545,161
VNRfi,882902,251,161
VNRfi,110437,234,161
VNRfi,031600,357,161
VNRfi,003318,842,161
VNRfi,040092,741,161
VNRfi,540896,1459,161
VNRfi,002738,307,161
VNRfi,532028,881,161
VNRfi,128973,210,161
VNRfi,812362,289,161
VNRfi,026427,552,161
VNRfi,019579,199,161
VNRfi,387459,183,161
VNRfi,433490,324,161
VNRfi,083667,2687,161
VNRfi,375119,686,161
VNRfi,488775,174,161
VNRfi,478016,530,160
VNRfi,552216,380,160
VNRfi,091173,387,160
VNRfi,573883,389,160
VNRfi,514183,222,160
VNRfi,031714,234,160
VNRfi,470617,207,160
VNRfi,373251,178,160
VNRfi,480209,497,160
VNRfi,131930,490,160
VNRfi,099402,709,160
VNRfi,532044,1661,160
VNRfi,022805,292,160
VNRfi,448688,1292,160
VNRfi,810298,1063,160
VNRfi,569205,328,160
VNRfi,442129,485,160
VNRfi,545488,2235,160
VNRfi,100870,562,160
VNRfi,022903,224,160
VNRfi,590947,827,159
VNRfi,531106,217,159
VNRfi,025607,442,159
VNRfi,035964,177,159
VNRfi,057979,459,159
VNRfi,038575,651,159
VNRfi,479758,722,159
VNRfi,464289,299,159
VNRfi,523284,1836,159
VNRfi,507707,242,159
VNRfi,547729,261,159
VNRfi,478459,371,159
VNRfi,008831,235,159
VNRfi,138828,271,159
VNRfi,128540,292,159
VNRfi,019421,320,159
VNRfi,575803,485,159
VNRfi,065662,3104,159
VNRfi,427744,268,158
VNRfi,121959,171,158
VNRfi,565598,2060,158
VNRfi,018420,580,158
VNRfi,098396,348,158
VNRfi,024171,499,158
VNRfi,147804,463,158
VNRfi,102376,288,158
VNRfi,435882,364,158
VNRfi,533208,862,158
VNRfi,583195,1049,158
VNRfi,173070,531,158
VNRfi,429625,410,158
VNRfi,143642,309,158
VNRfi,090587,334,158
VNRfi,008072,237,158
VNRfi,127623,490,158
VNRfi,425881,268,158
VNRfi,020966,185,158
VNRfi,492300,2554,158
VNRfi,465757,187,158
VNRfi,029222,481,158
VNRfi,450802,725,158
VNRfi,097550,173,158
VNRfi,128816,167,158
VNRfi,183219,217,158
VNRfi,062525,742,158
VNRfi,072622,281,157
VNRfi,517292,962,157
VNRfi,024863,337,157
VNRfi,185127,294,157
VNRfi,019234,281,157
VNRfi,055369,1865,157
VNRfi,437922,4161,157
VNRfi,007631,301,157
VNRfi,036569,1455,157
VNRfi,551685,925,157
VNRfi,035642,195,157
VNRfi,394908,414,157
VNRfi,599982,1980,157
VNRfi,162885,228,157
VNRfi,185446,190,156
VNRfi,019127,322,156
VNRfi,023438,264,156
VNRfi,162452,2640,156
VNRfi,315671,210,156
VNRfi,036843,227,156
VNRfi,106351,635,156
VNRfi,074015,788,156
VNRfi,009358,260,156
VNRfi,024105,166,156
VNRfi,406371,1133,156
VNRfi,166135,270,156
VNRfi,693960,995,155
VNRfi,439719,286,155
VNRfi,059672,279,155
VNRfi,123406,542,155
VNRfi,021338,295,155
VNRfi,026690,483,155
VNRfi,315648,203,155
VNRfi,022119,286,155
VNRfi,374165,695,155
VNRfi,169767,288,155
VNRfi,408724,218,155
VNRfi,163559,171,155
VNRfi,000124,226,155
VNRfi,028575,598,155
VNRfi,146943,590,155
VNRfi,023146,645,155
VNRfi,042747,380,154
VNRfi,048157,1498,154
VNRfi,180820,315,154
VNRfi,024152,178,154
VNRfi,124251,239,154
VNRfi,031172,1921,154
VNRfi,490409,275,154
VNRfi,474784,165,154
VNRfi,581959,902,154
VNRfi,438786,193,154
VNRfi,026566,927,154
VNRfi,113116,169,154
VNRfi,058974,461,154
VNRfi,124317,280,154
VNRfi,595026,167,154
VNRfi,145429,166,153
VNRfi,090725,183,153
VNRfi,016868,1165,153
VNRfi,585787,327,153
VNRfi,030905,205,153
VNRfi,338948,231,153
VNRfi,044136,182,153
VNRfi,116242,436,153
VNRfi,394026,182,153
VNRfi,581334,172,153
VNRfi,187258,236,153
VNRfi,006781,399,153
VNRfi,039087,347,153
VNRfi,428618,279,153
VNRfi,014452,369,153
VNRfi,008167,174,153
VNRfi,579405,212,153
VNRfi,010184,621,153
VNRfi,133919,231,153
VNRfi,153648,688,153
VNRfi,105778,211,153
VNRfi,178740,842,153
VNRfi,439750,232,153
VNRfi,470849,312,152
VNRfi,452415,278,152
VNRfi,164160,341,152
VNRfi,054860,231,152
VNRfi,104987,211,152
VNRfi,004721,208,152
VNRfi,026672,322,152
VNRfi,126359,457,152
VNRfi,876714,760,152
VNRfi,023586,229,152
VNRfi,026787,193,152
VNRfi,089533,858,152
VNRfi,519686,376,152
VNRfi,148311,159,152
VNRfi,011526,735,151
VNRfi,026900,362,151
VNRfi,158698,345,151
VNRfi,154419,240,151
VNRfi,165713,1229,151
VNRfi,031872,934,151
VNRfi,124908,334,151
VNRfi,048892,498,151
VNRfi,169840,387,151
VNRfi,417700,246,151
VNRfi,190751,543,151
VNRfi,100372,1157,151
VNRfi,544940,174,151
VNRfi,065601,352,151
VNRfi,171082,1010,151
VNRfi,046833,230,151
VNRfi,881227,192,151
VNRfi,002048,352,151
VNRfi,466805,420,151
VNRfi,565400,2798,151
VNRfi,154537,338,151
VNRfi,480130,2649,150
VNRfi,042622,518,150
VNRfi,467931,1331,150
VNRfi,165790,931,150
VNRfi,533984,477,150
VNRfi,461822,224,150
VNRfi,118673,568,150
VNRfi,004121,980,150
VNRfi,022310,780,150
VNRfi,490898,154,150
VNRfi,094581,215,150
VNRfi,130808,1404,150
VNRfi,502409,359,150
VNRfi,490343,228,150
VNRfi,436238,722,150
VNRfi,173306,208,150
VNRfi,548117,306,150
VNRfi,156323,202,149
VNRfi,545830,339,149
VNRfi,499547,504,149
VNRfi,018643,320,149
VNRfi,023154,1193,149
VNRfi,092965,341,149
VNRfi,002760,312,149
VNRfi,434159,311,149
VNRfi,115330,464,149
VNRfi,545455,712,149
VNRfi,446436,722,149
VNRfi,164178,261,149
VNRfi,053564,217,149
VNRfi,460246,525,149
VNRfi,378501,764,149
VNRfi,017529,402,149
VNRfi,126844,1088,149
VNRfi,018362,270,149
VNRfi,013060,223,148
VNRfi,058210,169,148
VNRfi,070797,553,148
VNRfi,9231846,224,148
VNRfi,036111,836,148
VNRfi,169845,861,148
VNRfi,454975,176,148
VNRfi,425101,713,148
VNRfi,052241,296,148
VNRfi,048900,1052,148
VNRfi,052005,197,148
VNRfi,039318,240,148
VNRfi,576291,269,148
VNRfi,049092,814,148
VNRfi,428170,265,148
VNRfi,054114,322,148
VNRfi,069177,230,148
VNRfi,453189,174,148
VNRfi,021939,240,148
VNRfi,105772,198,148
VNRfi,082669,163,148
VNRfi,123242,481,147
VNRfi,019039,150,147
VNRfi,154952,2111,147
VNRfi,508839,179,147
VNRfi,168500,158,147
VNRfi,113562,243,147
VNRfi,538275,255,147
VNRfi,194076,442,147
VNRfi,454827,1089,147
VNRfi,196915,174,147
VNRfi,320535,192,147
VNRfi,072841,452,147
VNRfi,135435,230,147
VNRfi,1966845,1214,147
VNRfi,115783,246,147
VNRfi,015700,266,147
VNRfi,456870,303,147
VNRfi,008452,188,147
VNRfi,576439,388,147
VNRfi,169484,711,146
VNRfi,455568,156,146
VNRfi,022055,449,146
VNRfi,014543,704,146
VNRfi,089600,369,146
VNRfi,154997,1234,146
VNRfi,192452,165,146
VNRfi,098578,1921,146
VNRfi,057382,326,146
VNRfi,890244,955,146
VNRfi,035402,250,146
VNRfi,232850,263,146
VNRfi,403629,1347,146
VNRfi,038092,152,146
VNRfi,022794,228,146
VNRfi,137648,149,146
VNRfi,041319,571,146
VNRfi,083278,149,146
VNRfi,040126,227,145
VNRfi,540544,287,145
VNRfi,427644,265,145
VNRfi,089722,1450,145
VNRfi,021105,609,145
VNRfi,588396,303,145
VNRfi,178273,1443,145
VNRfi,088812,1965,145
VNRfi,129924,149,145
VNRfi,532010,802,145
VNRfi,069707,550,145
VNRfi,467373,955,145
VNRfi,561704,789,144
VNRfi,594405,534,144
VNRfi,421120,160,144
VNRfi,185060,186,144
VNRfi,125218,249,144
VNRfi,073161,191,144
VNRfi,386623,279,144
VNRfi,114217,220,144
VNRfi,810604,1030,144
VNRfi,497248,332,144
VNRfi,072971,147,144
VNRfi,076703,187,144
VNRfi,347500,354,144
VNRfi,877142,253,144
VNRfi,027293,258,144
VNRfi,419541,1069,144
VNRfi,560666,804,144
VNRfi,415752,292,143
VNRfi,138747,203,143
VNRfi,016111,2250,143
VNRfi,516922,478,143
VNRfi,563081,195,143
VNRfi,395341,438,143
VNRfi,513401,372,143
VNRfi,049506,259,143
VNRfi,077031,561,143
VNRfi,002831,439,143
VNRfi,019494,354,143
VNRfi,098707,1382,143
VNRfi,132796,265,143
VNRfi,042058,284,143
VNRfi,162031,214,143
VNRfi,457382,186,143
VNRfi,435860,223,143
VNRfi,002840,173,142
VNRfi,018768,274,142
VNRfi,9322527,191,142
VNRfi,048767,527,142
VNRfi,468292,206,142
VNRfi,810120,1241,142
VNRfi,075867,325,142
VNRfi,027342,1152,142
VNRfi,541771,303,142
VNRfi,542469,248,142
VNRfi,558059,646,142
VNRfi,007107,396,142
VNRfi,516990,271,142
VNRfi,099382,159,142
VNRfi,048800,338,142
VNRfi,184594,221,142
VNRfi,118323,502,141
VNRfi,126125,194,141
VNRfi,458489,1788,141
VNRfi,016149,3088,141
VNRfi,131330,170,141
VNRfi,016601,587,141
VNRfi,113584,219,141
VNRfi,182626,170,141
VNRfi,153817,212,141
VNRfi,429989,241,141
VNRfi,099969,201,141
VNRfi,530527,142,141
VNRfi,075075,1120,141
VNRfi,023452,1171,141
VNRfi,046316,997,141
VNRfi,135362,696,141
VNRfi,017739,238,141
VNRfi,899982,717,141
VNRfi,439887,264,141
VNRfi,193227,227,141
VNRfi,2076982,717,141
VNRfi,159660,195,141
VNRfi,138277,725,140
VNRfi,099531,363,140
VNRfi,378114,1164,140
VNRfi,551633,302,140
VNRfi,031856,450,140
VNRfi,882571,235,140
VNRfi,073242,256,140
VNRfi,392043,196,140
VNRfi,043794,245,140
VNRfi,006007,331,140
VNRfi,079240,173,140
VNRfi,409738,158,140
VNRfi,553849,211,140
VNRfi,076695,163,140
VNRfi,004562,379,140
VNRfi,041226,241,139
VNRfi,059139,171,139
VNRfi,029155,792,139
VNRfi,454116,365,139
VNRfi,578590,2222,139
VNRfi,146526,290,139
VNRfi,136450,732,139
VNRfi,017070,2002,139
VNRfi,396751,253,139
VNRfi,080010,367,139
VNRfi,105014,170,139
VNRfi,023695,294,139
VNRfi,136044,451,139
VNRfi,468702,1112,139
VNRfi,137524,402,139
VNRfi,154230,242,139
VNRfi,009380,230,139
VNRfi,114502,389,138
VNRfi,139083,233,138
VNRfi,172117,205,138
VNRfi,516652,522,138
VNRfi,531095,338,138
VNRfi,073507,186,138
VNRfi,031705,234,138
VNRfi,163607,308,138
VNRfi,054977,316,138
VNRfi,061670,311,138
VNRfi,170489,297,138
VNRfi,393285,880,138
VNRfi,021132,572,138
VNRfi,385864,140,138
VNRfi,556202,158,138
VNRfi,537952,262,138
VNRfi,017486,346,138
VNRfi,115163,179,138
VNRfi,008978,303,137
VNRfi,560013,419,137
VNRfi,113219,747,137
VNRfi,453040,472,137
VNRfi,1.68E6,168,137
VNRfi,108909,399,137
VNRfi,552192,397,137
VNRfi,550832,285,137
VNRfi,070259,322,137
VNRfi,404152,588,137
VNRfi,022089,440,137
VNRfi,449918,1241,137
VNRfi,173666,209,137
VNRfi,097315,160,137
VNRfi,037713,1434,137
VNRfi,093306,345,137
VNRfi,091770,365,137
VNRfi,011967,273,137
VNRfi,073881,551,137
VNRfi,162896,202,137
VNRfi,075869,3697,137
VNRfi,551697,189,137
VNRfi,426669,169,137
VNRfi,095943,157,137
VNRfi,037870,141,136
VNRfi,810299,826,136
VNRfi,585612,367,136
VNRfi,123226,229,136
VNRfi,020859,769,136
VNRfi,553107,511,136
VNRfi,068585,176,136
VNRfi,002699,215,136
VNRfi,041535,206,136
VNRfi,506568,196,136
VNRfi,010812,471,136
VNRfi,188464,458,136
VNRfi,466490,224,136
VNRfi,016195,417,136
VNRfi,173740,315,136
VNRfi,007123,759,136
VNRfi,504092,904,136
VNRfi,495408,180,136
VNRfi,548461,170,135
VNRfi,505743,804,135
VNRfi,430687,240,135
VNRfi,015835,230,135
VNRfi,020925,1670,135
VNRfi,063230,421,135
VNRfi,525543,285,135
VNRfi,188987,298,135
VNRfi,162830,286,135
VNRfi,023088,680,135
VNRfi,014803,150,135
VNRfi,139959,3034,135
VNRfi,195149,292,135
VNRfi,406881,253,135
VNRfi,085366,530,135
VNRfi,587949,528,135
VNRfi,546226,184,135
VNRfi,156415,193,135
VNRfi,537159,366,135
VNRfi,561309,162,135
VNRfi,565796,157,135
VNRfi,007161,1033,134
VNRfi,203596,266,134
VNRfi,404871,1588,134
VNRfi,409334,374,134
VNRfi,011122,550,134
VNRfi,089870,486,134
VNRfi,444919,188,134
VNRfi,419705,348,134
VNRfi,036225,588,134
VNRfi,113761,589,134
VNRfi,482406,1364,134
VNRfi,474361,232,134
VNRfi,448765,307,134
VNRfi,032958,153,134
VNRfi,037979,161,134
VNRfi,810251,637,134
VNRfi,079331,230,134
VNRfi,150281,370,134
VNRfi,396321,308,134
VNRfi,405876,322,134
VNRfi,022205,619,134
VNRfi,181450,776,134
VNRfi,014677,149,134
VNRfi,178275,147,133
VNRfi,398230,258,133
VNRfi,394930,315,133
VNRfi,083287,145,133
VNRfi,152653,154,133
VNRfi,895706,1097,133
VNRfi,045153,1337,133
VNRfi,139950,381,133
VNRfi,004068,586,133
VNRfi,020878,247,133
VNRfi,459560,488,133
VNRfi,424111,230,133
VNRfi,471938,457,133
VNRfi,148196,731,133
VNRfi,158623,615,133
VNRfi,105115,348,133
VNRfi,174920,186,133
VNRfi,065997,154,133
VNRfi,170495,174,132
VNRfi,090658,206,132
VNRfi,080408,1119,132
VNRfi,112508,1390,132
